Secondary_School_URN,Secondary_School_Name,Total_SecSchool_Pupils,Secondary2LSOA_Flow_No.,LSOA_CODE,LSOA_NAME,Pupil_count
138928,Warlingham School,1200,Sec2LSOA_Flow12,E01001068,Croydon 042A,32
138928,Warlingham School,1200,Sec2LSOA_Flow13,E01030844,Tandridge 003A,28
138928,Warlingham School,1200,Sec2LSOA_Flow14,E01030851,Tandridge 004E,24
138928,Warlingham School,1200,Sec2LSOA_Flow15,E01030850,Tandridge 004D,21
138928,Warlingham School,1200,Sec2LSOA_Flow16,E01030858,Tandridge 003E,21
138928,Warlingham School,1200,Sec2LSOA_Flow17,E01001119,Croydon 034G,21
138928,Warlingham School,1200,Sec2LSOA_Flow18,E01001102,Croydon 035C,15
138928,Warlingham School,1200,Sec2LSOA_Flow19,E01030846,Tandridge 003C,15
138928,Warlingham School,1200,Sec2LSOA_Flow20,E01030857,Tandridge 003D,14
138928,Warlingham School,1200,Sec2LSOA_Flow21,E01030848,Tandridge 005C,14
138928,Warlingham School,1200,Sec2LSOA_Flow22,E01030845,Tandridge 003B,13
138928,Warlingham School,1200,Sec2LSOA_Flow23,E01001126,Croydon 034H,13
138928,Warlingham School,1200,Sec2LSOA_Flow24,E01001107,Croydon 035D,13
138928,Warlingham School,1200,Sec2LSOA_Flow25,E01001032,Croydon 035A,13
138928,Warlingham School,1200,Sec2LSOA_Flow26,E01001121,Croydon 039D,11
138928,Warlingham School,1200,Sec2LSOA_Flow27,E01001124,Croydon 033D,10
138928,Warlingham School,1200,Sec2LSOA_Flow28,E01001123,Croydon 033C,10
138928,Warlingham School,1200,Sec2LSOA_Flow29,E01001120,Croydon 033A,10
138928,Warlingham School,1200,Sec2LSOA_Flow30,E01001100,Croydon 031E,10
138928,Warlingham School,1200,Sec2LSOA_Flow31,E01001101,Croydon 035B,9
138928,Warlingham School,1200,Sec2LSOA_Flow32,E01001066,Croydon 034F,9
138928,Warlingham School,1200,Sec2LSOA_Flow33,E01001058,Croydon 034A,9
138928,Warlingham School,1200,Sec2LSOA_Flow34,E01001108,Croydon 035E,8
138928,Warlingham School,1200,Sec2LSOA_Flow35,E01001075,Croydon 040C,8
138928,Warlingham School,1200,Sec2LSOA_Flow36,E01001060,Croydon 034C,8
138928,Warlingham School,1200,Sec2LSOA_Flow37,E01001018,Croydon 044A,7
138928,Warlingham School,1200,Sec2LSOA_Flow38,E01001022,Croydon 044E,7
138928,Warlingham School,1200,Sec2LSOA_Flow39,E01030829,Tandridge 004B,7
138928,Warlingham School,1200,Sec2LSOA_Flow40,E01001061,Croydon 034D,6
138928,Warlingham School,1200,Sec2LSOA_Flow41,E01001070,Croydon 040B,6
138928,Warlingham School,1200,Sec2LSOA_Flow42,E01001096,Croydon 037D,6
138928,Warlingham School,1200,Sec2LSOA_Flow43,E01001098,Croydon 037F,6
138928,Warlingham School,1200,Sec2LSOA_Flow44,E01001125,Croydon 033E,5
138928,Warlingham School,1200,Sec2LSOA_Flow45,E01001104,Croydon 042D,5
138928,Warlingham School,1200,Sec2LSOA_Flow46,E01001097,Croydon 037E,5
138928,Warlingham School,1200,Sec2LSOA_Flow47,E01001072,Croydon 042C,5
138928,Warlingham School,1200,Sec2LSOA_Flow48,E01030847,Tandridge 005B,4
138928,Warlingham School,1200,Sec2LSOA_Flow49,E01030843,Tandridge 007D,4
138928,Warlingham School,1200,Sec2LSOA_Flow50,E01030830,Tandridge 004C,4
138928,Warlingham School,1200,Sec2LSOA_Flow51,E01030812,Tandridge 008A,4
138928,Warlingham School,1200,Sec2LSOA_Flow52,E01001099,Croydon 040D,4
138928,Warlingham School,1200,Sec2LSOA_Flow53,E01030840,Tandridge 007A,3
138928,Warlingham School,1200,Sec2LSOA_Flow54,E01030820,Tandridge 005A,3
138928,Warlingham School,1200,Sec2LSOA_Flow55,E01001122,Croydon 033B,3
138928,Warlingham School,1200,Sec2LSOA_Flow56,E01001081,Croydon 036D,3
138928,Warlingham School,1200,Sec2LSOA_Flow57,E01001069,Croydon 040A,3
138928,Warlingham School,1200,Sec2LSOA_Flow58,E01001065,Croydon 034E,3
138928,Warlingham School,1200,Sec2LSOA_Flow59,E01001041,Croydon 031C,3
138928,Warlingham School,1200,Sec2LSOA_Flow60,E01001040,Croydon 029E,3
138928,Warlingham School,1200,Sec2LSOA_Flow61,E01001034,Croydon 031B,3
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow1,E01004012,Southwark 019C,21
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow2,E01003926,Southwark 021F,18
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow3,E01003920,Southwark 021B,16
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow4,E01003971,Southwark 015D,15
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow5,E01003983,Southwark 018A,14
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow6,E01004011,Southwark 019B,14
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow7,E01003993,Southwark 017D,13
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow8,E01003918,Southwark 020D,12
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow9,E01003912,Southwark 019A,11
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow10,E01003075,Lambeth 009C,10
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow11,E01003968,Southwark 015C,10
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow12,E01003990,Southwark 018D,10
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow13,E01004007,Southwark 018E,10
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow14,E01004067,Southwark 022E,9
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow15,E01003974,Southwark 015E,9
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow16,E01003183,Lambeth 005E,9
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow17,E01003915,Southwark 024C,8
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow18,E01003924,Southwark 021E,8
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow19,E01003966,Southwark 015B,8
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow20,E01004004,Southwark 023C,7
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow21,E01003972,Southwark 016D,7
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow22,E01003925,Southwark 020E,7
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow23,E01003922,Southwark 021D,7
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow24,E01003911,Southwark 020A,7
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow25,E01003060,Lambeth 011E,7
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow26,E01003045,Lambeth 011A,7
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow27,E01004048,Southwark 027C,7
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow28,E01004040,Southwark 013C,7
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow29,E01004014,Southwark 019E,7
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow30,E01003923,Southwark 017A,6
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow31,E01003101,Lambeth 003A,6
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow32,E01003059,Lambeth 011D,6
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow33,E01004064,Southwark 026D,6
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow34,E01004013,Southwark 019D,5
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow35,E01003988,Southwark 018B,5
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow36,E01003970,Southwark 016C,5
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow37,E01003961,Southwark 012B,5
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow38,E01003919,Southwark 021A,5
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow39,E01003180,Lambeth 005D,5
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow40,E01032805,Southwark 022F,4
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow41,E01032639,Southwark 014F,4
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow42,E01004047,Southwark 027B,4
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow43,E01004045,Southwark 027A,4
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow44,E01004019,Southwark 026C,4
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow45,E01004008,Southwark 022B,4
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow46,E01003994,Southwark 012E,4
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow47,E01003969,Southwark 017B,4
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow48,E01003184,Lambeth 007B,4
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow49,E01003176,Lambeth 016E,4
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow50,E01003128,Lambeth 008E,4
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow51,E01003126,Lambeth 008D,4
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow52,E01003049,Lambeth 011C,4
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow53,E01003046,Lambeth 009A,4
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow54,E01032719,Southwark 014G,3
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow55,E01004066,Southwark 025E,3
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow56,E01004052,Southwark 024E,3
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow57,E01004020,Southwark 029D,3
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow58,E01004010,Southwark 022D,3
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow59,E01004005,Southwark 023D,3
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow60,E01004003,Southwark 023B,3
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow61,E01004000,Southwark 026A,3
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow62,E01003995,Southwark 014B,3
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow63,E01003992,Southwark 014A,3
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow64,E01003978,Southwark 004B,3
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow65,E01003964,Southwark 015A,3
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow66,E01003921,Southwark 021C,3
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow67,E01003916,Southwark 020B,3
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow68,E01003913,Southwark 024A,3
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow69,E01003186,Lambeth 007D,3
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow70,E01003181,Lambeth 007A,3
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow71,E01003172,Lambeth 024B,3
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow72,E01003111,Lambeth 002D,3
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow73,E01003110,Lambeth 002C,3
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow74,E01003099,Lambeth 005B,3
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow75,E01003097,Lambeth 006A,3
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow76,E01003091,Lambeth 008B,3
138960,Sacred Heart Catholic School,650,Sec2LSOA_Flow77,E01003044,Lambeth 018B,3
138961,St Michael's Catholic College,644,Sec2LSOA_Flow1,E01004033,Southwark 007C,16
138961,St Michael's Catholic College,644,Sec2LSOA_Flow2,E01004028,Southwark 004E,16
138961,St Michael's Catholic College,644,Sec2LSOA_Flow3,E01004060,Southwark 008E,13
138961,St Michael's Catholic College,644,Sec2LSOA_Flow4,E01004036,Southwark 007E,12
138961,St Michael's Catholic College,644,Sec2LSOA_Flow5,E01004034,Southwark 007D,12
138961,St Michael's Catholic College,644,Sec2LSOA_Flow6,E01003983,Southwark 018A,11
138961,St Michael's Catholic College,644,Sec2LSOA_Flow7,E01004057,Southwark 008B,10
138961,St Michael's Catholic College,644,Sec2LSOA_Flow8,E01003977,Southwark 010A,10
138961,St Michael's Catholic College,644,Sec2LSOA_Flow9,E01004027,Southwark 003E,9
138961,St Michael's Catholic College,644,Sec2LSOA_Flow10,E01004044,Southwark 013E,8
138961,St Michael's Catholic College,644,Sec2LSOA_Flow11,E01004037,Southwark 010B,8
138961,St Michael's Catholic College,644,Sec2LSOA_Flow12,E01003976,Southwark 003A,8
138961,St Michael's Catholic College,644,Sec2LSOA_Flow13,E01003961,Southwark 012B,8
138961,St Michael's Catholic College,644,Sec2LSOA_Flow14,E01003929,Southwark 002B,8
138961,St Michael's Catholic College,644,Sec2LSOA_Flow15,E01003245,Lewisham 001B,7
138961,St Michael's Catholic College,644,Sec2LSOA_Flow16,E01003939,Southwark 002E,7
138961,St Michael's Catholic College,644,Sec2LSOA_Flow17,E01003942,Southwark 006D,7
138961,St Michael's Catholic College,644,Sec2LSOA_Flow18,E01003966,Southwark 015B,7
138961,St Michael's Catholic College,644,Sec2LSOA_Flow19,E01003975,Southwark 004A,7
138961,St Michael's Catholic College,644,Sec2LSOA_Flow20,E01003979,Southwark 006E,7
138961,St Michael's Catholic College,644,Sec2LSOA_Flow21,E01004022,Southwark 004C,7
138961,St Michael's Catholic College,644,Sec2LSOA_Flow22,E01004040,Southwark 013C,7
138961,St Michael's Catholic College,644,Sec2LSOA_Flow23,E01003932,Southwark 034B,6
138961,St Michael's Catholic College,644,Sec2LSOA_Flow24,E01003981,Southwark 006F,6
138961,St Michael's Catholic College,644,Sec2LSOA_Flow25,E01004012,Southwark 019C,6
138961,St Michael's Catholic College,644,Sec2LSOA_Flow26,E01004014,Southwark 019E,6
138961,St Michael's Catholic College,644,Sec2LSOA_Flow27,E01004023,Southwark 004D,6
138961,St Michael's Catholic College,644,Sec2LSOA_Flow28,E01004029,Southwark 001A,6
138961,St Michael's Catholic College,644,Sec2LSOA_Flow29,E01004056,Southwark 008A,6
138961,St Michael's Catholic College,644,Sec2LSOA_Flow30,E01032722,Southwark 012F,6
138961,St Michael's Catholic College,644,Sec2LSOA_Flow31,E01004043,Southwark 010E,5
138961,St Michael's Catholic College,644,Sec2LSOA_Flow32,E01004039,Southwark 013B,5
138961,St Michael's Catholic College,644,Sec2LSOA_Flow33,E01004038,Southwark 010C,5
138961,St Michael's Catholic College,644,Sec2LSOA_Flow34,E01004030,Southwark 007A,5
138961,St Michael's Catholic College,644,Sec2LSOA_Flow35,E01004024,Southwark 011C,5
138961,St Michael's Catholic College,644,Sec2LSOA_Flow36,E01004010,Southwark 022D,5
138961,St Michael's Catholic College,644,Sec2LSOA_Flow37,E01003978,Southwark 004B,5
138961,St Michael's Catholic College,644,Sec2LSOA_Flow38,E01003963,Southwark 016A,5
138961,St Michael's Catholic College,644,Sec2LSOA_Flow39,E01003924,Southwark 021E,5
138961,St Michael's Catholic College,644,Sec2LSOA_Flow40,E01003916,Southwark 020B,5
138961,St Michael's Catholic College,644,Sec2LSOA_Flow41,E01003911,Southwark 020A,5
138961,St Michael's Catholic College,644,Sec2LSOA_Flow42,E01003244,Lewisham 001A,5
138961,St Michael's Catholic College,644,Sec2LSOA_Flow43,E01003938,Southwark 006A,4
138961,St Michael's Catholic College,644,Sec2LSOA_Flow44,E01003964,Southwark 015A,4
138961,St Michael's Catholic College,644,Sec2LSOA_Flow45,E01003986,Southwark 011A,4
138961,St Michael's Catholic College,644,Sec2LSOA_Flow46,E01003990,Southwark 018D,4
138961,St Michael's Catholic College,644,Sec2LSOA_Flow47,E01004001,Southwark 026B,4
138961,St Michael's Catholic College,644,Sec2LSOA_Flow48,E01004007,Southwark 018E,4
138961,St Michael's Catholic College,644,Sec2LSOA_Flow49,E01004031,Southwark 007B,4
138961,St Michael's Catholic College,644,Sec2LSOA_Flow50,E01004032,Southwark 001B,4
138961,St Michael's Catholic College,644,Sec2LSOA_Flow51,E01004035,Southwark 011D,4
138961,St Michael's Catholic College,644,Sec2LSOA_Flow52,E01004041,Southwark 013D,4
138961,St Michael's Catholic College,644,Sec2LSOA_Flow53,E01004042,Southwark 010D,4
138961,St Michael's Catholic College,644,Sec2LSOA_Flow54,E01004225,Tower Hamlets 004A,4
138961,St Michael's Catholic College,644,Sec2LSOA_Flow55,E01004286,Tower Hamlets 019C,4
138961,St Michael's Catholic College,644,Sec2LSOA_Flow56,E01032784,Tower Hamlets 004G,4
138961,St Michael's Catholic College,644,Sec2LSOA_Flow57,E01000005,City of London 001E,3
138961,St Michael's Catholic College,644,Sec2LSOA_Flow58,E01003250,Lewisham 001E,3
138961,St Michael's Catholic College,644,Sec2LSOA_Flow59,E01003940,Southwark 006B,3
138961,St Michael's Catholic College,644,Sec2LSOA_Flow60,E01003972,Southwark 016D,3
138961,St Michael's Catholic College,644,Sec2LSOA_Flow61,E01003987,Southwark 011B,3
138961,St Michael's Catholic College,644,Sec2LSOA_Flow62,E01003989,Southwark 018C,3
138961,St Michael's Catholic College,644,Sec2LSOA_Flow63,E01003992,Southwark 014A,3
138961,St Michael's Catholic College,644,Sec2LSOA_Flow64,E01004003,Southwark 023B,3
138961,St Michael's Catholic College,644,Sec2LSOA_Flow65,E01004005,Southwark 023D,3
138961,St Michael's Catholic College,644,Sec2LSOA_Flow66,E01004008,Southwark 022B,3
138961,St Michael's Catholic College,644,Sec2LSOA_Flow67,E01004020,Southwark 029D,3
138961,St Michael's Catholic College,644,Sec2LSOA_Flow68,E01004053,Southwark 001C,3
138961,St Michael's Catholic College,644,Sec2LSOA_Flow69,E01004055,Southwark 001E,3
138961,St Michael's Catholic College,644,Sec2LSOA_Flow70,E01004064,Southwark 026D,3
138961,St Michael's Catholic College,644,Sec2LSOA_Flow71,E01004068,Southwark 026E,3
138961,St Michael's Catholic College,644,Sec2LSOA_Flow72,E01004244,Tower Hamlets 020B,3
138961,St Michael's Catholic College,644,Sec2LSOA_Flow73,E01004248,Tower Hamlets 018C,3
138961,St Michael's Catholic College,644,Sec2LSOA_Flow74,E01004249,Tower Hamlets 018D,3
138961,St Michael's Catholic College,644,Sec2LSOA_Flow75,E01004256,Tower Hamlets 024C,3
138961,St Michael's Catholic College,644,Sec2LSOA_Flow76,E01004266,Tower Hamlets 007D,3
138961,St Michael's Catholic College,644,Sec2LSOA_Flow77,E01004296,Tower Hamlets 026D,3
138961,St Michael's Catholic College,644,Sec2LSOA_Flow78,E01004304,Tower Hamlets 022C,3
138961,St Michael's Catholic College,644,Sec2LSOA_Flow79,E01004307,Tower Hamlets 015B,3
138961,St Michael's Catholic College,644,Sec2LSOA_Flow80,E01032719,Southwark 014G,3
139074,Meridian High School,563,Sec2LSOA_Flow1,E01001079,Croydon 036B,44
139074,Meridian High School,563,Sec2LSOA_Flow2,E01001056,Croydon 030D,42
139074,Meridian High School,563,Sec2LSOA_Flow3,E01001054,Croydon 030C,38
139074,Meridian High School,563,Sec2LSOA_Flow4,E01001053,Croydon 032A,36
139074,Meridian High School,563,Sec2LSOA_Flow5,E01001052,Croydon 030B,36
139074,Meridian High School,563,Sec2LSOA_Flow6,E01001081,Croydon 036D,33
139074,Meridian High School,563,Sec2LSOA_Flow7,E01001082,Croydon 032E,32
139074,Meridian High School,563,Sec2LSOA_Flow8,E01001078,Croydon 032D,32
139074,Meridian High School,563,Sec2LSOA_Flow9,E01001055,Croydon 032B,30
139074,Meridian High School,563,Sec2LSOA_Flow10,E01001057,Croydon 030E,28
139074,Meridian High School,563,Sec2LSOA_Flow11,E01001076,Croydon 036A,28
139074,Meridian High School,563,Sec2LSOA_Flow12,E01001080,Croydon 036C,28
139074,Meridian High School,563,Sec2LSOA_Flow13,E01001051,Croydon 030A,24
139074,Meridian High School,563,Sec2LSOA_Flow14,E01001077,Croydon 032C,9
139074,Meridian High School,563,Sec2LSOA_Flow15,E01001003,Croydon 010C,5
139074,Meridian High School,563,Sec2LSOA_Flow16,E01000662,Bromley 026B,4
139074,Meridian High School,563,Sec2LSOA_Flow17,E01001194,Croydon 045D,3
139074,Meridian High School,563,Sec2LSOA_Flow18,E01001193,Croydon 014E,3
139074,Meridian High School,563,Sec2LSOA_Flow19,E01001152,Croydon 005D,3
139074,Meridian High School,563,Sec2LSOA_Flow20,E01001118,Croydon 020E,3
139074,Meridian High School,563,Sec2LSOA_Flow21,E01001087,Croydon 003C,3
139074,Meridian High School,563,Sec2LSOA_Flow22,E01001061,Croydon 034D,3
139074,Meridian High School,563,Sec2LSOA_Flow23,E01001013,Croydon 020B,3
139074,Meridian High School,563,Sec2LSOA_Flow24,E01001002,Croydon 009F,3
139095,Brentford School for Girls,630,Sec2LSOA_Flow1,E01002568,Hounslow 003D,33
139095,Brentford School for Girls,630,Sec2LSOA_Flow2,E01002566,Hounslow 003C,19
139095,Brentford School for Girls,630,Sec2LSOA_Flow3,E01002673,Hounslow 020E,18
139095,Brentford School for Girls,630,Sec2LSOA_Flow4,E01002669,Hounslow 014B,17
139095,Brentford School for Girls,630,Sec2LSOA_Flow5,E01002564,Hounslow 003B,17
139095,Brentford School for Girls,630,Sec2LSOA_Flow6,E01002684,Hounslow 006D,14
139095,Brentford School for Girls,630,Sec2LSOA_Flow7,E01002567,Hounslow 006C,14
139095,Brentford School for Girls,630,Sec2LSOA_Flow8,E01002681,Hounslow 014C,13
139095,Brentford School for Girls,630,Sec2LSOA_Flow9,E01002686,Hounslow 006E,12
139095,Brentford School for Girls,630,Sec2LSOA_Flow10,E01002672,Hounslow 020D,10
139095,Brentford School for Girls,630,Sec2LSOA_Flow11,E01033082,Hounslow 003G,10
139095,Brentford School for Girls,630,Sec2LSOA_Flow12,E01002670,Hounslow 020B,9
139095,Brentford School for Girls,630,Sec2LSOA_Flow13,E01002562,Hounslow 003A,8
139095,Brentford School for Girls,630,Sec2LSOA_Flow14,E01002589,Hounslow 013E,8
139095,Brentford School for Girls,630,Sec2LSOA_Flow15,E01002664,Hounslow 017E,8
139095,Brentford School for Girls,630,Sec2LSOA_Flow16,E01002675,Hounslow 009A,8
139095,Brentford School for Girls,630,Sec2LSOA_Flow17,E01002683,Hounslow 014E,8
139095,Brentford School for Girls,630,Sec2LSOA_Flow18,E01002585,Hounslow 013C,7
139095,Brentford School for Girls,630,Sec2LSOA_Flow19,E01002565,Hounslow 006B,7
139095,Brentford School for Girls,630,Sec2LSOA_Flow20,E01001359,Ealing 026A,7
139095,Brentford School for Girls,630,Sec2LSOA_Flow21,E01002682,Hounslow 014D,6
139095,Brentford School for Girls,630,Sec2LSOA_Flow22,E01002671,Hounslow 020C,6
139095,Brentford School for Girls,630,Sec2LSOA_Flow23,E01002663,Hounslow 017D,6
139095,Brentford School for Girls,630,Sec2LSOA_Flow24,E01002659,Hounslow 019E,6
139095,Brentford School for Girls,630,Sec2LSOA_Flow25,E01002654,Hounslow 019B,6
139095,Brentford School for Girls,630,Sec2LSOA_Flow26,E01002653,Hounslow 019A,6
139095,Brentford School for Girls,630,Sec2LSOA_Flow27,E01002563,Hounslow 006A,6
139095,Brentford School for Girls,630,Sec2LSOA_Flow28,E01033081,Hounslow 003F,5
139095,Brentford School for Girls,630,Sec2LSOA_Flow29,E01002680,Hounslow 009D,5
139095,Brentford School for Girls,630,Sec2LSOA_Flow30,E01002679,Hounslow 009C,5
139095,Brentford School for Girls,630,Sec2LSOA_Flow31,E01002674,Hounslow 012D,5
139095,Brentford School for Girls,630,Sec2LSOA_Flow32,E01002662,Hounslow 017C,5
139095,Brentford School for Girls,630,Sec2LSOA_Flow33,E01002647,Hounslow 021A,5
139095,Brentford School for Girls,630,Sec2LSOA_Flow34,E01002645,Hounslow 015C,5
139095,Brentford School for Girls,630,Sec2LSOA_Flow35,E01002642,Hounslow 015A,5
139095,Brentford School for Girls,630,Sec2LSOA_Flow36,E01002634,Hounslow 005B,5
139095,Brentford School for Girls,630,Sec2LSOA_Flow37,E01002620,Hounslow 004A,5
139095,Brentford School for Girls,630,Sec2LSOA_Flow38,E01002608,Hounslow 028A,5
139095,Brentford School for Girls,630,Sec2LSOA_Flow39,E01002606,Hounslow 026C,5
139095,Brentford School for Girls,630,Sec2LSOA_Flow40,E01002594,Hounslow 024C,5
139095,Brentford School for Girls,630,Sec2LSOA_Flow41,E01001363,Ealing 026D,5
139095,Brentford School for Girls,630,Sec2LSOA_Flow42,E01001229,Ealing 031A,5
139095,Brentford School for Girls,630,Sec2LSOA_Flow43,E01002689,Hounslow 007E,4
139095,Brentford School for Girls,630,Sec2LSOA_Flow44,E01002677,Hounslow 015E,4
139095,Brentford School for Girls,630,Sec2LSOA_Flow45,E01002633,Hounslow 005A,4
139095,Brentford School for Girls,630,Sec2LSOA_Flow46,E01002631,Hounslow 004E,4
139095,Brentford School for Girls,630,Sec2LSOA_Flow47,E01002628,Hounslow 011D,4
139095,Brentford School for Girls,630,Sec2LSOA_Flow48,E01002622,Hounslow 010B,4
139095,Brentford School for Girls,630,Sec2LSOA_Flow49,E01002595,Hounslow 022E,4
139095,Brentford School for Girls,630,Sec2LSOA_Flow50,E01002588,Hounslow 016B,4
139095,Brentford School for Girls,630,Sec2LSOA_Flow51,E01002580,Hounslow 008C,4
139095,Brentford School for Girls,630,Sec2LSOA_Flow52,E01001361,Ealing 023E,4
139095,Brentford School for Girls,630,Sec2LSOA_Flow53,E01001340,Ealing 029G,4
139095,Brentford School for Girls,630,Sec2LSOA_Flow54,E01002678,Hounslow 009B,3
139095,Brentford School for Girls,630,Sec2LSOA_Flow55,E01002666,Hounslow 021E,3
139095,Brentford School for Girls,630,Sec2LSOA_Flow56,E01002660,Hounslow 016C,3
139095,Brentford School for Girls,630,Sec2LSOA_Flow57,E01002650,Hounslow 021B,3
139095,Brentford School for Girls,630,Sec2LSOA_Flow58,E01002643,Hounslow 015B,3
139095,Brentford School for Girls,630,Sec2LSOA_Flow59,E01002639,Hounslow 012B,3
139095,Brentford School for Girls,630,Sec2LSOA_Flow60,E01002638,Hounslow 005D,3
139095,Brentford School for Girls,630,Sec2LSOA_Flow61,E01002637,Hounslow 005C,3
139095,Brentford School for Girls,630,Sec2LSOA_Flow62,E01002636,Hounslow 010E,3
139095,Brentford School for Girls,630,Sec2LSOA_Flow63,E01002632,Hounslow 010C,3
139095,Brentford School for Girls,630,Sec2LSOA_Flow64,E01002630,Hounslow 012A,3
139095,Brentford School for Girls,630,Sec2LSOA_Flow65,E01002629,Hounslow 011E,3
139095,Brentford School for Girls,630,Sec2LSOA_Flow66,E01002609,Hounslow 028B,3
139095,Brentford School for Girls,630,Sec2LSOA_Flow67,E01002602,Hounslow 027C,3
139095,Brentford School for Girls,630,Sec2LSOA_Flow68,E01002601,Hounslow 027B,3
139095,Brentford School for Girls,630,Sec2LSOA_Flow69,E01002598,Hounslow 025B,3
139095,Brentford School for Girls,630,Sec2LSOA_Flow70,E01002591,Hounslow 024A,3
139095,Brentford School for Girls,630,Sec2LSOA_Flow71,E01002590,Hounslow 022C,3
139095,Brentford School for Girls,630,Sec2LSOA_Flow72,E01002587,Hounslow 016A,3
139095,Brentford School for Girls,630,Sec2LSOA_Flow73,E01002584,Hounslow 013B,3
139095,Brentford School for Girls,630,Sec2LSOA_Flow74,E01002558,Hounslow 023B,3
139095,Brentford School for Girls,630,Sec2LSOA_Flow75,E01001360,Ealing 026B,3
139095,Brentford School for Girls,630,Sec2LSOA_Flow76,E01001297,Ealing 017D,3
139095,Brentford School for Girls,630,Sec2LSOA_Flow77,E01001293,Ealing 014E,3
139095,Brentford School for Girls,630,Sec2LSOA_Flow78,E01001253,Ealing 030C,3
